id	text
ParlaMint-UA_2016-05-17-m1.u108.p1.sent2	Справа в тім, що якщо є такі серйозні застереження, я би просив не губити цей законопроект, бо він справді потрібен, можливо, є достатня необхідність ще проговорити у фракціях.
ParlaMint-UA_2016-05-17-m1.u108.p1.sent3	То тоді, якщо ваша ласка, від імені комітету, я би сьогодні питання це не виносив на голосування, а переніс на інший день, коли буде результативне голосування тому що сигнальне голосування показало тільки 169 голосів "за" і наскільки я розумію, ситуація не міняється.
ParlaMint-UA_2016-05-17-m1.u109.p1.sent1	Є пропозиція голови комітету перенести даний розгляд.
ParlaMint-UA_2016-05-17-m1.u109.p2.sent1	Давайте послухаємо все-таки автора законопроекту.
ParlaMint-UA_2016-05-17-m1.u109.p2.sent2	Альона Шкрум, будь ласка, включіть мікрофон.
ParlaMint-UA_2016-05-17-m1.u110.p1.sent1	Дякую.
ParlaMint-UA_2016-05-17-m1.u110.p1.sent2	Колеги, дійсно, це важливий законопроект і в тому числі, по нашим зобов’язанням Угоди про асоціацію і тому я б просила, за можливості, перенести, дійсно, голосування.
ParlaMint-UA_2016-05-17-m1.u110.p2.sent1	А щодо того, що говорили виступаючі.
ParlaMint-UA_2016-05-17-m1.u110.p2.sent2	Ну, по-перше, ми приймаємо і підтримуємо голосування тільки в першому читанні.
ParlaMint-UA_2016-05-17-m1.u110.p2.sent3	А по друге, деякі норми , які ви зачитали, в тому числі, пане Єгор Соболєв, вони зараз є в діючому законі і тому ми їх якраз не змінюємо і як воно було, так воно і залишається.
ParlaMint-UA_2016-05-17-m1.u110.p3.sent1	Дякую.
ParlaMint-UA_2016-05-17-m1.u110.p3.sent2	Але прошу, дійсно, не губити закон і залишити, перенести розгляд.
ParlaMint-UA_2016-05-17-m1.u110.p3.sent3	Дякую.
ParlaMint-UA_2016-05-17-m1.u111.p1.sent1	Шановні колеги, до мене надійшла пропозиція і від голови комітету, і від автора законопроекту з проханням перенести розгляд даного законопроекту.
ParlaMint-UA_2016-05-17-m1.u111.p1.sent2	Прошу, є прохання перенести його розгляд.
ParlaMint-UA_2016-05-17-m1.u111.p1.sent3	Пане Руслан, тільки так воно може бути – перенесення розгляду.
ParlaMint-UA_2016-05-17-m1.u111.p1.sent4	І я з повагою ставлюсь і до автора, і до голови комітету, і тому на їхнє прохання, хоча я би спробував проголосувати, між нами говорячи.
ParlaMint-UA_2016-05-17-m1.u111.p1.sent5	Я знаю, пане Віктор.
ParlaMint-UA_2016-05-17-m1.u111.p1.sent6	Отже, є прохання перенести.
ParlaMint-UA_2016-05-17-m1.u111.p2.sent1	Давайте ми, я скористаюсь своїм правом, провести рейтингове голосування на тему просто відчути мобілізаційний рівень в залі.
ParlaMint-UA_2016-05-17-m1.u111.p3.sent1	Отже, я проводжу рейтингове голосування і прошу всіх народних депутатів взяти в ньому участь.
ParlaMint-UA_2016-05-17-m1.u111.p3.sent2	Отже, рейтингове голосування, прошу взяти участь в ньому.
ParlaMint-UA_2016-05-17-m1.u111.p4.sent1	За-182
ParlaMint-UA_2016-05-17-m1.u111.p5.sent1	І я приймаю позицію голови комітету і автора про перенесення даного законопроекту.
ParlaMint-UA_2016-05-17-m1.u111.p6.sent1	Шановні колеги, усі законопроекти, які мали шанс розглянути, ми пройшли.
